filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_2209.mat,-1.5,1.8823529411764706,22.920419716052653,25.61246016025647,25.560737277674356,-8.30023626809431
room_acoustic_data_room_2210.mat,-1.5,1.8941176470588235,23.05356147039966,25.762811387155473,25.67953268238105,-8.342615203931857
room_acoustic_data_room_2211.mat,-1.5,1.9058823529411764,23.44605463552874,26.163651287905708,26.058977527693585,-8.444608905153355
room_acoustic_data_room_2212.mat,-1.5,1.9176470588235295,23.70306048196629,26.426123677570622,26.3147646781294,-8.504147510794484
room_acoustic_data_room_2213.mat,-1.5,1.9294117647058824,23.822917233744725,26.558370350570122,26.439016616895476,-8.521663907364793
room_acoustic_data_room_2214.mat,-1.5,1.9411764705882353,23.83146049189179,26.58822954394403,26.446108729785067,-8.523716414188625
room_acoustic_data_room_2215.mat,-1.5,1.9529411764705882,23.71502004288464,26.503485127453274,26.316708717707648,-8.496572245512171
room_acoustic_data_room_2216.mat,-1.5,1.964705882352941,23.461760751283474,26.285130553687477,26.048546925095366,-8.42752053308722
room_acoustic_data_room_2217.mat,-1.5,1.9764705882352942,23.08797972495146,25.934644181118635,25.667138514312885,-8.33054788716258
room_acoustic_data_room_2218.mat,-1.5,1.988235294117647,22.992311232398496,25.82333420834008,25.57205125320474,-8.300542643514714
room_acoustic_data_room_2219.mat,-1.5,2.0,23.429850454314824,26.19358637428544,26.0222991947397,-8.42590641283032
room_acoustic_data_room_2220.mat,-1.5,2.011764705882353,23.7315103065024,26.426589648739807,26.341598955087093,-8.507672509361598
room_acoustic_data_room_2221.mat,-1.5,2.023529411764706,23.903081559599816,26.52443332197651,26.541447787805048,-8.554179844756034
room_acoustic_data_room_2222.mat,-1.5,2.0352941176470587,23.949083293054176,26.52278957056518,26.605288346757693,-8.57094039444757
room_acoustic_data_room_2223.mat,-1.5,2.0470588235294116,23.8746808881486,26.429021950695237,26.53855934312501,-8.56326260869901
room_acoustic_data_room_2224.mat,-1.5,2.0588235294117645,23.64470323990911,26.208295028773726,26.3124584817621,-8.495411635268713
