filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_1690.mat,1.8,-1.0,22.496119437069545,24.91493578913737,24.636591104166396,-7.759843201647011
room_acoustic_data_room_1691.mat,1.811764705882353,-1.0,22.857751917447622,25.215920235030676,24.988561783527445,-7.854220840471485
room_acoustic_data_room_1692.mat,1.8235294117647058,-1.0,23.099464079887902,25.408483161714088,25.225735174342248,-7.922359672062628
room_acoustic_data_room_1693.mat,1.8352941176470587,-1.0,23.232135639572014,25.511045809628957,25.36134563887687,-7.976884348837747
room_acoustic_data_room_1694.mat,1.8470588235294119,-1.0,23.248802274398663,25.52589304827171,25.381812211632734,-8.01135134482412
room_acoustic_data_room_1695.mat,1.8588235294117648,-1.0,23.136341636365167,25.4357338129496,25.262841617800014,-8.012389822331128
room_acoustic_data_room_1696.mat,1.8705882352941177,-1.0,22.87258936465782,25.196214725426763,24.991214962273677,-7.956638404077262
room_acoustic_data_room_1697.mat,1.8823529411764706,-1.0,22.48305979251784,24.82113990718694,24.61843473501488,-7.86678081976969
room_acoustic_data_room_1698.mat,1.8941176470588235,-1.0,22.63386877408646,24.917194143277833,24.77446089539268,-7.927179854391602
room_acoustic_data_room_1699.mat,1.9058823529411764,-1.0,23.055743428085833,25.24798779732073,25.19346796503463,-8.05893932783902
room_acoustic_data_room_1700.mat,1.9176470588235295,-1.0,23.349159571900163,25.471832443249355,25.487897177890574,-8.155127002116163
room_acoustic_data_room_1701.mat,1.9294117647058824,-1.0,23.51255466648873,25.60318953601357,25.66133718050214,-8.216283867099468
room_acoustic_data_room_1702.mat,1.9411764705882353,-1.0,23.559492597051403,25.649689476864307,25.72107182379407,-8.256700509436552
room_acoustic_data_room_1703.mat,1.9529411764705882,-1.0,23.479580289591887,25.609795606197107,25.647207900933697,-8.265915827431042
room_acoustic_data_room_1704.mat,1.964705882352941,-1.0,23.273901211796932,25.457991492417776,25.45155587287905,-8.244127082192163
room_acoustic_data_room_1705.mat,1.9764705882352942,-1.0,22.92153443960434,25.157387575939865,25.14061188551375,-8.168098425941698
room_acoustic_data_room_1706.mat,1.988235294117647,-1.0,22.849477641064052,25.07683159686707,25.100818614110256,-8.16178532122034
room_acoustic_data_room_1707.mat,2.0,-1.0,23.313592464765517,25.456659537794053,25.562857355550324,-8.314160754513324
room_acoustic_data_room_1708.mat,2.011764705882353,-1.0,23.624639569616306,25.70067672353709,25.883981326090645,-8.405597290372622
room_acoustic_data_room_1709.mat,2.023529411764706,-1.0,23.790883418694175,25.82027292561808,26.066755654971704,-8.44691820498832
room_acoustic_data_room_1710.mat,2.0352941176470587,-1.0,23.843670783605283,25.85930275999098,26.135375970938362,-8.470472031593781
room_acoustic_data_room_1711.mat,2.0470588235294116,-1.0,23.75807071827204,25.783484597665122,26.07068110884883,-8.451469320021086
room_acoustic_data_room_1712.mat,2.0588235294117645,-1.0,23.53548423052605,25.587777680618355,25.873856968062125,-8.390736368041086
room_acoustic_data_room_1713.mat,2.070588235294118,-1.0,23.173810634353785,25.256659960343505,25.548864859643206,-8.284374932045347
room_acoustic_data_room_1714.mat,2.0823529411764707,-1.0,22.841096523325525,24.9328117727025,25.264395731986554,-8.185535407284123
room_acoustic_data_room_1715.mat,2.0941176470588236,-1.0,23.349178851860497,25.350139417555177,25.76133910600173,-8.361953458313824
room_acoustic_data_room_1716.mat,2.1058823529411765,-1.0,23.683016062147246,25.60609753367441,26.111927826411335,-8.455609087370311
room_acoustic_data_room_1717.mat,2.1176470588235294,-1.0,23.877475300879002,25.76022492383768,26.31854920516838,-8.504448794780167
room_acoustic_data_room_1718.mat,2.1294117647058823,-1.0,23.950656188618588,25.835582928271986,26.3782932692924,-8.527890932274683
room_acoustic_data_room_1719.mat,2.1411764705882352,-1.0,23.900153513118735,25.812223890361622,26.303889124855164,-8.523875025186571
room_acoustic_data_room_1720.mat,2.152941176470588,-1.0,23.708132388799378,25.670055159531945,26.085064457798627,-8.4742514410399
room_acoustic_data_room_1721.mat,2.164705882352941,-1.0,23.38690949688859,25.412773691093477,25.736837969466514,-8.389989003940569
room_acoustic_data_room_1722.mat,2.176470588235294,-1.0,22.906155880213962,25.001987782009113,25.250516408159083,-8.23757357671395
room_acoustic_data_room_1723.mat,2.1882352941176473,-1.0,23.365300346911372,25.389861662203728,25.646870733064205,-8.42148727908253
room_acoustic_data_room_1724.mat,2.2,-1.0,23.797936658988448,25.739567502245553,26.061771541351604,-8.593937430390042
room_acoustic_data_room_1725.mat,2.211764705882353,-1.0,24.067463428618975,25.94085681188556,26.319256836449085,-8.697633273726101
room_acoustic_data_room_1726.mat,2.223529411764706,-1.0,24.193333161126116,26.02034059742055,26.44478139986458,-8.753650368508348
