filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3616.mat,0.36470588235294116,-2.0,16.02735837397077
room_acoustic_data_room_3617.mat,0.3764705882352941,-2.0,16.02735837397077
room_acoustic_data_room_3618.mat,0.38823529411764707,-2.0,16.02735837397077
room_acoustic_data_room_3619.mat,0.4,-2.0,16.02735837397077
room_acoustic_data_room_3620.mat,0.4117647058823529,-2.0,16.02735837397077
room_acoustic_data_room_3621.mat,0.4235294117647059,-2.0,16.02735837397077
room_acoustic_data_room_3622.mat,0.43529411764705883,-2.0,16.02735837397077
room_acoustic_data_room_3623.mat,0.4470588235294118,-2.0,16.02735837397077
room_acoustic_data_room_3624.mat,0.4588235294117647,-2.0,16.02735837397077
room_acoustic_data_room_3625.mat,0.47058823529411764,-2.0,16.02735837397077
room_acoustic_data_room_3626.mat,0.4823529411764706,-2.0,16.02735837397077
room_acoustic_data_room_3627.mat,0.49411764705882355,-2.0,16.02735837397077
room_acoustic_data_room_3628.mat,0.5058823529411764,-2.0,16.02735837397077
room_acoustic_data_room_3629.mat,0.5176470588235295,-2.0,16.02735837397077
room_acoustic_data_room_3630.mat,0.5294117647058824,-2.0,16.02735837397077
room_acoustic_data_room_3631.mat,0.5411764705882353,-2.0,16.02735837397077
room_acoustic_data_room_3632.mat,0.5529411764705883,-2.0,16.02735837397077
room_acoustic_data_room_3633.mat,0.5647058823529412,-2.0,16.02735837397077
room_acoustic_data_room_3634.mat,0.5764705882352941,-2.0,16.02735837397077
room_acoustic_data_room_3635.mat,0.5882352941176471,-2.0,16.02735837397077
room_acoustic_data_room_3636.mat,0.6,-2.0,16.02735837397077
room_acoustic_data_room_3637.mat,0.611764705882353,-2.0,16.02735837397077
room_acoustic_data_room_3638.mat,0.6235294117647059,-2.0,16.02735837397077
room_acoustic_data_room_3639.mat,0.6352941176470588,-2.0,16.02735837397077
room_acoustic_data_room_3640.mat,0.6470588235294118,-2.0,16.02735837397077
room_acoustic_data_room_3641.mat,0.6588235294117647,-2.0,16.02735837397077
room_acoustic_data_room_3642.mat,0.6705882352941176,-2.0,16.02735837397077
